,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal
337,54,M,2,Graduate,Married,$40K - $60K,Blue,44,4,3,2902.0,2517
338,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,2742.0,2321
339,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,2077.0,1571
340,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,6265.0,1942
341,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,7819.0,1560
342,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,2731.0,1692
343,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,4,1438.3,537
344,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,16286.0,1710
345,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,34516.0,0
346,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,2609.0,2439
347,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,7567.0,1173
348,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,22770.0,2517
349,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,3791.0,1648
350,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2702.0,2517
351,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,2555.0,2117
352,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2355.0,1090
353,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,5332.0,0
354,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,1443.0,1375
355,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,10741.0,755
356,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,2,7984.0,1503
357,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,18584.0,2517
358,61,F,0,Graduate,Married,Less than $40K,Blue,56,4,1,5585.0,1465
359,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,34516.0,2165
360,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,1438.3,0
361,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,2478.0,2031
362,51,M,4,High School,Single,$120K +,Blue,46,6,3,34516.0,2274
363,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,2339.0,1440
364,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2726.0,0
365,43,M,4,Graduate,Married,$120K +,Blue,39,3,3,14881.0,848
366,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,1628.0,969
367,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,3156.0,1644
368,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,4745.0,1270
369,46,M,2,High School,Married,$120K +,Blue,36,5,3,19727.0,1785
370,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,22720.0,793
371,43,M,4,Graduate,Married,$40K - $60K,Blue,36,5,3,8129.0,1799
372,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3751.0,1521
373,54,F,4,High School,Married,Less than $40K,Blue,36,3,5,1594.0,1411
374,55,F,1,High School,Single,Less than $40K,Blue,43,4,2,2569.0,1403
375,49,F,4,Post-Graduate,Single,Less than $40K,Blue,44,6,3,18206.0,1586
376,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3104.0,1766
377,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,3,2406.0,1560
378,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,2,24571.0,1955
379,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,15534.0,726
380,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,12301.0,2250
381,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,2846.0,1818
382,58,M,2,Uneducated,Married,$120K +,Blue,49,6,2,9788.0,1794
383,55,M,2,High School,Married,$60K - $80K,Blue,36,4,3,7231.0,2381
384,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2324.0,1576
385,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,12208.0,1980
386,43,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,2,5,5639.0,1547
387,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,10021.0,1617
388,64,M,0,Graduate,Married,Less than $40K,Blue,56,6,1,2215.0,1915
389,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,2027.0,1480
390,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,6363.0,1162
391,39,F,3,College,Single,Less than $40K,Blue,25,6,1,3920.0,2008
392,56,M,3,High School,Married,$60K - $80K,Blue,36,5,1,9226.0,1233
393,54,F,4,Graduate,Divorced,Less than $40K,Blue,49,6,1,9376.0,1288
394,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,1944.0,1346
395,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,1,9599.0,1554
396,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,28202.0,843
397,43,M,3,College,Married,$80K - $120K,Blue,39,3,3,24850.0,1662
398,55,M,0,High School,Married,$120K +,Blue,49,5,3,3805.0,2233
399,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2,2733.0,1306
400,46,M,1,Uneducated,Married,$40K - $60K,Blue,27,6,3,12781.0,1253
401,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3106.0,1120
402,48,M,3,College,Married,$80K - $120K,Blue,42,3,3,7477.0,0
403,45,M,4,Graduate,Married,$120K +,Blue,33,6,1,34516.0,2086
404,48,M,2,High School,Married,$120K +,Blue,36,6,5,29963.0,2094
405,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,3,6509.0,2033
406,42,M,3,College,Married,$60K - $80K,Blue,34,3,3,13450.0,0
407,41,M,2,Graduate,Married,$60K - $80K,Silver,36,6,2,27000.0,0
408,51,M,4,College,Married,$120K +,Silver,31,5,2,34516.0,1254
409,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,6347.0,0
410,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,3106.0,1675
411,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,2536.0,913
412,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,13048.0,1954
413,55,F,2,Graduate,Married,Less than $40K,Blue,37,3,3,2453.0,968
414,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,16138.0,1249
415,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,8077.0,1965
416,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,1929.0,1673
417,57,M,2,Graduate,Single,$80K - $120K,Blue,36,3,3,3127.0,2517
418,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,8645.0,1454
419,56,M,3,Graduate,Single,$60K - $80K,Blue,49,3,1,1438.3,0
420,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2185.0,0
421,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,24487.0,2517
422,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,2567.0,0
423,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,4131.0,785
424,44,F,4,College,Married,Less than $40K,Silver,37,3,2,10790.0,1930
425,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,6884.0,1001
426,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,13961.0,1299
427,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,29801.0,1916
428,54,M,3,High School,Married,$120K +,Blue,43,4,1,13219.0,0
429,58,F,4,Graduate,Married,Less than $40K,Blue,46,2,3,2536.0,0
430,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,9478.0,820
431,47,F,4,Graduate,Divorced,$40K - $60K,Blue,34,6,1,3502.0,1851
432,67,F,0,Graduate,Married,Less than $40K,Blue,56,4,3,10509.0,2388
433,50,F,2,College,Divorced,Less than $40K,Blue,36,3,3,1491.0,0
434,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,9734.0,0
435,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,2305.0,1627
436,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,14241.0,2081
437,36,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,4789.0,1257
438,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,23138.0,1727
439,57,M,2,Graduate,Single,$80K - $120K,Blue,38,6,1,23008.0,2280
440,48,M,1,Graduate,Divorced,$80K - $120K,Blue,36,3,1,3131.0,2517
441,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,5798.0,1794
442,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,6880.0,1390
443,48,M,3,Graduate,Married,$80K - $120K,Platinum,41,3,2,34516.0,1531
444,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,2075.0,1469
445,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,3,4589.0,0
446,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2317.0,0
447,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1981.0,1518
448,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,6038.0,0
449,44,M,5,Graduate,Single,$80K - $120K,Blue,32,5,3,14910.0,877
450,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,29659.0,1143
451,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,4320.0,0
452,39,F,1,Graduate,Single,$40K - $60K,Blue,36,6,1,11213.0,0
453,39,F,3,Uneducated,Divorced,Less than $40K,Blue,29,5,1,26181.0,0
454,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,5773.0,0
455,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,4503.0,0
456,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,29770.0,1565
457,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,5014.0,1910
458,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,3445.0,1074
459,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,23412.0,1078
460,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,3044.0,1611
461,38,M,1,Graduate,Single,$60K - $80K,Blue,29,5,2,14596.0,2192
462,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,3864.0,1654
463,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,29,2,1,17030.0,1911
464,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,23090.0,839
465,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,4,2,29205.0,1208
466,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,14035.0,2061
467,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2962.0,2517
468,46,M,2,Graduate,Married,$80K - $120K,Blue,30,6,3,18578.0,1385
469,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2201.0,1138
470,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2061.0,1483
471,42,F,5,Doctorate,Married,Less than $40K,Blue,23,4,2,24602.0,1660
472,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,15911.0,896
473,56,M,2,College,Single,$120K +,Blue,50,2,2,16867.0,0
474,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,2783.0,1526
475,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2972.0,0
476,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,5124.0,2235
477,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2880.0,2362
478,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,5579.0,0
479,58,M,4,Graduate,Married,$60K - $80K,Blue,44,5,1,12010.0,2149
480,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,34516.0,1597
481,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,4394.0,885
482,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,18325.0,723
483,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,3773.0,1972
484,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,21684.0,1748
485,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,1919.0,774
486,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,9995.0,1713
487,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,11910.0,2098
488,39,F,3,College,Married,Less than $40K,Blue,36,4,2,2279.0,1529
489,57,M,1,College,Single,$40K - $60K,Blue,48,3,1,3539.0,0
490,48,M,3,High School,Married,$80K - $120K,Blue,36,5,1,30579.0,1351
491,47,M,3,High School,Single,$80K - $120K,Blue,42,4,1,24480.0,1923
492,56,F,1,Uneducated,Divorced,Less than $40K,Blue,52,6,1,17561.0,0
493,54,F,0,College,Married,Less than $40K,Blue,40,3,1,1638.0,0
494,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,3,2947.0,2216
495,52,M,4,High School,Married,$80K - $120K,Blue,42,6,1,5738.0,1112
496,43,M,4,Graduate,Married,$120K +,Blue,34,5,2,33304.0,1833
497,59,M,1,College,Single,$40K - $60K,Blue,48,6,3,7251.0,1603
498,44,M,1,Graduate,Married,Less than $40K,Blue,34,6,2,2885.0,1895
499,56,F,1,College,Married,Less than $40K,Blue,36,6,2,2641.0,1257
500,45,F,4,Graduate,Married,Less than $40K,Blue,35,6,3,2801.0,2043
501,55,M,1,High School,Married,$80K - $120K,Blue,45,3,3,16794.0,809
502,48,F,3,College,Divorced,$40K - $60K,Blue,41,4,1,9336.0,1672
503,56,F,5,College,Single,Less than $40K,Blue,43,4,1,2763.0,2517
504,41,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,3,17391.0,1044
505,65,F,1,High School,Married,Less than $40K,Blue,36,3,2,3198.0,2493
506,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,3,5100.0,1786
507,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,1,3955.0,2517
508,62,F,1,High School,Married,Less than $40K,Blue,48,5,3,3140.0,1985
509,45,F,3,Uneducated,Single,Less than $40K,Blue,36,3,3,4028.0,710
510,38,F,2,Uneducated,Single,Less than $40K,Blue,32,5,3,2264.0,0
511,49,M,3,Graduate,Married,$120K +,Blue,44,5,2,21620.0,2008
512,58,M,2,High School,Single,$60K - $80K,Blue,45,3,2,6385.0,1535
513,41,F,4,Graduate,Single,$40K - $60K,Blue,31,4,2,2375.0,1658
514,33,M,2,Graduate,Married,$60K - $80K,Blue,13,3,3,1963.0,1721
515,47,F,4,College,Single,Less than $40K,Blue,37,6,2,4256.0,1084
516,56,F,1,Graduate,Married,Less than $40K,Blue,49,5,1,5097.0,1152
517,51,M,1,Graduate,Single,$60K - $80K,Blue,45,3,2,3228.0,2517
518,49,M,1,Graduate,Married,$40K - $60K,Silver,41,6,1,20231.0,977
519,50,M,1,Graduate,Single,$120K +,Blue,39,3,2,27512.0,2137
520,55,F,3,Graduate,Married,$40K - $60K,Blue,47,5,2,1929.0,1540
521,26,M,0,Graduate,Single,Less than $40K,Blue,13,6,3,2585.0,2019
522,58,M,1,College,Married,$80K - $120K,Blue,47,3,3,12151.0,1799
523,46,M,3,High School,Single,$80K - $120K,Gold,42,3,2,34516.0,2113
524,48,M,4,High School,Married,$120K +,Blue,31,6,3,34516.0,1013
525,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,1,5504.0,0
526,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,10021.0,1203
527,63,F,0,Graduate,Married,Less than $40K,Blue,49,5,3,3558.0,2318
528,50,M,3,High School,Single,$40K - $60K,Silver,44,4,3,19853.0,1513
529,41,F,1,High School,Single,$40K - $60K,Blue,31,6,3,4969.0,838
530,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3117.0,1603
531,46,M,2,College,Single,$80K - $120K,Blue,41,4,2,21526.0,2332
532,61,M,0,High School,Single,$60K - $80K,Blue,51,4,2,5504.0,1412
533,59,F,0,Graduate,Married,Less than $40K,Blue,53,4,3,5512.0,1124
534,53,F,2,Doctorate,Married,Less than $40K,Blue,39,1,2,1438.3,0
535,39,F,3,Doctorate,Married,$40K - $60K,Blue,28,5,3,7262.0,1466
536,51,M,3,High School,Married,$120K +,Blue,40,6,3,7319.0,1692
537,45,M,2,Graduate,Married,$60K - $80K,Blue,25,3,5,1438.3,0
538,48,M,4,Graduate,Single,$60K - $80K,Blue,30,4,3,7712.0,1387
539,47,M,1,Graduate,Married,$60K - $80K,Blue,37,6,3,2053.0,0
540,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,12804.0,2517
541,48,M,4,College,Married,$80K - $120K,Blue,36,3,3,26443.0,1601
542,50,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,3125.0,1928
543,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6,1,4930.0,2259
544,39,F,2,College,Single,Less than $40K,Blue,36,6,3,9476.0,0
545,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,11722.0,1667
546,44,M,2,Graduate,Single,$120K +,Blue,33,4,1,13301.0,0
547,61,F,1,Graduate,Married,Less than $40K,Blue,47,4,2,1438.3,0
548,43,F,2,Post-Graduate,Married,Less than $40K,Blue,37,3,3,1438.3,0
549,59,M,1,High School,Married,$60K - $80K,Blue,36,3,2,6705.0,0
550,42,F,2,Uneducated,Married,Less than $40K,Blue,31,4,2,22718.0,0
551,40,M,4,Graduate,Divorced,$40K - $60K,Gold,28,4,2,23981.0,1788
552,65,M,2,Graduate,Married,Less than $40K,Blue,56,4,2,2318.0,1010
553,48,M,1,College,Married,$60K - $80K,Blue,29,4,3,19324.0,1040
554,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5,3,5331.0,1993
555,36,F,4,Graduate,Married,Less than $40K,Blue,31,5,2,15700.0,1276
556,45,M,4,Graduate,Single,$60K - $80K,Blue,30,6,2,17625.0,894
557,39,M,2,Graduate,Married,$80K - $120K,Blue,34,6,3,17438.0,0
558,40,M,4,College,Married,$80K - $120K,Blue,25,3,3,1962.0,0
559,62,M,0,High School,Married,$60K - $80K,Blue,56,3,3,8077.0,0
560,26,M,0,Graduate,Single,$40K - $60K,Blue,13,6,1,3290.0,1616
561,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2402.0,1728
562,54,F,3,Doctorate,Single,Less than $40K,Blue,42,6,1,9256.0,1999
563,62,M,0,Graduate,Married,$60K - $80K,Blue,36,6,3,3674.0,895
564,57,M,2,College,Married,$40K - $60K,Blue,50,2,5,6462.0,0
565,59,M,0,Graduate,Single,$40K - $60K,Blue,48,4,2,1638.0,0
566,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,4335.0,2480
567,44,M,4,High School,Single,$60K - $80K,Blue,32,5,3,3233.0,1034
568,48,M,4,Graduate,Single,$80K - $120K,Blue,36,1,3,11862.0,2517
569,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,34516.0,1938
570,57,M,4,Uneducated,Married,$120K +,Blue,38,6,6,19802.0,1961
571,46,M,3,College,Married,$80K - $120K,Blue,36,4,2,24869.0,1729
572,40,M,3,High School,Married,$60K - $80K,Blue,36,4,2,3624.0,1975
573,54,M,1,Graduate,Married,$80K - $120K,Blue,36,4,1,6175.0,960
574,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,10953.0,1945
575,44,M,4,Graduate,Married,$60K - $80K,Blue,28,6,2,11338.0,0
576,47,F,2,Doctorate,Married,Less than $40K,Blue,35,3,2,5544.0,1184
577,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,4,1,19665.0,706
578,50,F,2,High School,Married,Less than $40K,Blue,43,6,2,2927.0,1412
579,53,F,3,College,Married,$40K - $60K,Blue,33,4,3,5146.0,1618
580,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,1704.0,0
581,55,M,1,High School,Married,$60K - $80K,Blue,46,2,2,1438.3,0
582,53,F,4,High School,Married,Less than $40K,Blue,36,6,1,2974.0,1170
583,61,M,1,Graduate,Married,$40K - $60K,Blue,49,1,2,5472.0,788
584,57,M,2,High School,Married,$60K - $80K,Blue,38,3,1,2736.0,1822
585,50,M,2,Graduate,Married,$80K - $120K,Blue,37,6,2,1438.3,862
586,56,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,5406.0,1782
587,52,M,2,Graduate,Single,$120K +,Blue,44,5,1,34516.0,2174
588,60,M,0,Graduate,Married,Less than $40K,Blue,36,6,2,1976.0,1311
589,49,M,4,Uneducated,Married,$80K - $120K,Blue,40,3,1,8714.0,2252
590,46,F,4,Doctorate,Divorced,Less than $40K,Blue,41,4,1,8693.0,1378
591,42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,9247.0,710
592,45,M,3,High School,Married,Less than $40K,Blue,33,6,5,7717.0,1430
593,45,F,4,Uneducated,Married,Less than $40K,Blue,38,3,4,4908.0,0
594,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,7222.0,0
595,61,M,0,Uneducated,Single,$80K - $120K,Blue,48,6,2,21740.0,0
596,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2323.0,0
597,44,M,4,Graduate,Divorced,$60K - $80K,Blue,29,4,2,7788.0,0
598,55,F,1,Graduate,Married,Less than $40K,Blue,36,4,1,1438.3,361
599,57,M,2,Graduate,Married,$120K +,Blue,36,3,2,23700.0,1314
600,45,M,2,Doctorate,Married,$80K - $120K,Blue,40,6,3,11710.0,693
601,57,F,0,High School,Married,$40K - $60K,Blue,45,3,2,2278.0,845
602,31,M,0,Uneducated,Married,$40K - $60K,Blue,22,3,3,4048.0,1113
603,34,F,2,Graduate,Married,Less than $40K,Blue,24,6,2,3663.0,1853
604,53,F,1,Graduate,Single,Less than $40K,Blue,36,2,2,1438.3,0
605,35,F,1,College,Single,Less than $40K,Blue,28,4,5,3518.0,1575
606,44,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,1717.0,0
607,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,16813.0,1185
608,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,4,2,16434.0,2104
609,50,M,3,Graduate,Single,$60K - $80K,Blue,45,4,2,21872.0,1118
610,51,M,4,High School,Married,$80K - $120K,Blue,41,5,2,15897.0,1437
611,56,F,4,Graduate,Married,Less than $40K,Blue,46,5,3,4271.0,1150
612,55,F,3,Graduate,Single,Less than $40K,Blue,29,6,1,7361.0,1309
613,26,M,0,College,Single,Less than $40K,Blue,36,4,1,1438.3,479
614,42,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,8628.0,1077
615,54,M,2,College,Married,$80K - $120K,Blue,44,4,3,18750.0,1705
616,44,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,21242.0,819
617,65,F,0,Graduate,Married,$40K - $60K,Blue,56,5,3,2961.0,1570
618,38,F,3,High School,Married,Less than $40K,Blue,29,4,2,11327.0,1528
619,58,M,3,High School,Married,$60K - $80K,Blue,40,6,1,8308.0,2517
620,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,3249.0,2217
621,52,M,2,High School,Married,$120K +,Blue,36,5,1,2981.0,1358
622,45,F,3,Graduate,Married,Less than $40K,Blue,31,4,1,8829.0,901
623,42,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,3714.0,2170
624,42,M,2,College,Married,$60K - $80K,Blue,28,6,1,7340.0,0
625,57,M,4,Post-Graduate,Married,$120K +,Blue,51,4,2,16952.0,0
626,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,20865.0,0
627,44,F,3,College,Married,Less than $40K,Blue,25,6,3,3083.0,1040
628,37,F,3,Graduate,Married,Less than $40K,Blue,24,3,2,10584.0,1550
629,50,F,3,Graduate,Married,Less than $40K,Blue,42,4,1,2240.0,0
630,51,M,2,Graduate,Married,$40K - $60K,Blue,40,5,1,12240.0,1566
631,37,M,1,Graduate,Married,$80K - $120K,Blue,21,6,2,5120.0,0
632,36,F,2,Graduate,Married,Less than $40K,Blue,24,3,1,3124.0,1593
633,51,F,2,High School,Married,Less than $40K,Silver,36,5,3,11261.0,2485
634,65,M,1,Uneducated,Married,$40K - $60K,Blue,56,3,3,2468.0,2021
635,43,M,2,College,Married,$60K - $80K,Blue,28,4,2,22157.0,1355
636,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,11477.0,0
637,43,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,3933.0,852
638,56,M,3,Graduate,Married,$80K - $120K,Blue,50,3,3,8022.0,1372
639,43,M,3,Graduate,Single,$60K - $80K,Blue,34,6,2,13771.0,2517
640,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,30271.0,1406
641,50,M,2,High School,Married,$60K - $80K,Blue,41,6,2,3244.0,1762
642,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,2936.0,2379
643,54,M,3,High School,Married,$80K - $120K,Blue,36,6,1,1438.3,1133
644,33,M,2,Graduate,Married,$60K - $80K,Blue,25,6,3,6242.0,491
645,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,3,1,6175.0,1166
646,41,M,3,Graduate,Single,$80K - $120K,Blue,26,4,3,11806.0,1811
647,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5,2,4734.0,954
648,55,M,2,High School,Single,$40K - $60K,Blue,36,5,2,6244.0,2517
649,54,F,2,Graduate,Married,Less than $40K,Blue,45,3,1,1438.3,306
650,51,F,3,Post-Graduate,Divorced,Less than $40K,Platinum,34,3,1,34516.0,1578
651,35,M,3,Graduate,Single,$80K - $120K,Blue,24,4,1,23561.0,864
652,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,24742.0,1676
653,55,M,4,High School,Married,$80K - $120K,Blue,41,2,2,27560.0,900
654,45,F,0,College,Divorced,Less than $40K,Blue,35,6,1,5923.0,1686
655,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,6,1,8581.0,2326
656,55,F,4,Graduate,Married,$40K - $60K,Blue,41,4,3,3156.0,2517
657,48,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,7151.0,800
658,46,M,4,Graduate,Married,$60K - $80K,Blue,35,5,1,1535.0,700
659,61,F,0,Graduate,Married,Less than $40K,Blue,56,3,3,2122.0,554
660,48,M,1,Uneducated,Married,$60K - $80K,Blue,35,3,2,17131.0,1213
661,51,F,1,Graduate,Married,Less than $40K,Blue,42,6,2,5822.0,2387
662,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3537.0,2517
663,43,M,3,Graduate,Married,$120K +,Blue,33,3,1,34516.0,2129
664,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6,4,16320.0,0
665,38,M,2,High School,Married,$80K - $120K,Blue,36,5,3,2407.0,843
666,49,F,2,High School,Single,Less than $40K,Blue,43,4,1,3538.0,0
667,37,F,0,Graduate,Married,Less than $40K,Blue,31,5,2,2684.0,1381
668,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,34516.0,2517
669,46,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,4,2,15459.0,0
670,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,4307.0,0
671,50,F,1,Graduate,Single,Less than $40K,Blue,46,4,2,2081.0,1235
672,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2848.0,1468
673,55,M,3,High School,Single,$120K +,Blue,51,3,1,34516.0,1266
674,44,M,3,College,Married,$80K - $120K,Blue,35,6,1,6361.0,1292
675,57,M,4,High School,Married,$80K - $120K,Blue,38,4,1,15428.0,1553
